,message,label_d,label_r,label_s,label_a,label_og,label_maj
2514,"nice , same we also plan to develop the tools to usable for the pentesters",0,0,0,1,0,0
2515,Are we anywhere close to what you were expecting? 😀,0,0,0,0,0,0
2516,what we do ? will drop email to participants,0,0,0,0,0,0
2517,Shreya and Sarah both confirmed their talk and vandana verma,0,0,0,0,0,0
2518,i haven't receive confirmation from Ankit can anyone call her confirm her talk,0,0,0,0,0,0
2519,People can park outside? Can't they,0,0,0,0,0,0
2520,And is it logistically possible for us to collect vehicle numbers.,0,0,0,0,0,0
2521,Lesson learnt. Let's stick to ABC for the next meet 🤷🏼‍♂,0,0,0,0,0,0
2522,"“After 1000s of sacrifices,Life asked for another one,As if I am the one it is relying on.”",1,1,1,1,1,1
2523,I guess the best way is to call Sarah and speak with him what the issue is,0,0,0,0,0,0
2524,Can you send me Rajat number,0,0,0,0,0,0
2525,"Folks, can any one share Sarah number as well.",0,0,0,0,0,0
2526,"Folks, i just spoke with the boy. He is going to speak with his admin team and get the parking space for people coming by vehicles. They just need to tell the security that they are coming for the meet.",0,0,0,0,0,0
2527,"One quick question, who are the leads coming tomorrow?",0,0,0,0,0,0
2528,and by what time will you be reaching ?,0,0,0,0,0,0
2529,"i am coming tomorrow , around10.30 i will be there",0,0,0,0,0,0
2530,I know ninikara and Payal are not there,0,0,0,0,0,0
2531,How about you pal and Ninikara.,0,0,0,0,0,0
2532,I am not coming as I can't bunk classes anymore.,0,0,0,0,0,0
2533,Hey.. can you talk to you HoD that you are going for this thing.One of us can help your HoD you explain what we do.Mumbai has figured out this way to get attendance for students attending null,0,0,0,0,0,0
2534,*help you in explaining to your HoD,0,0,0,0,0,0
2535,Yeah to an entent that we did some session in their college as well,0,0,0,0,0,0
2536,"“It’s unfortunate that inflated self-worth is being mistaken for confidence when it’s really an indication of the opposite. True confidence is reflected through humility, vulnerability and kindness. It’s quiet. It’s subtle. It does not overwhelm. It does not shrink others down to elevate oneself and it doesn’t not knock others down to give the illusion of being above.” ",1,1,0,1,1,1
2537,That's far away.I doubt that will be happening but I am sure we can convince the HoD,0,0,0,0,0,0
2538,"I am not there tomorrow. Ninikara, please call me if any thing required.",0,0,0,0,0,0
2539,I will reply to messages and emails from leader in the night. There are few messages which i still need. To reply.,0,0,0,0,0,0
2540,My college teachers don't have much knowledge about security. I have tried telling them about security events from 1st year and there's little to no use. I got leave approved to conference last time as a result of a lot of drama.,0,0,0,0,0,0
2541,Still a lot of computer science teachers think product security is adding cryptography to products,0,0,0,0,0,0
2542,Every Saturday I have attended meets the result of bunking classes,0,0,0,0,0,0
2543,"Hello Folks.. Good morning.. Hope you all have seen the email from Akhil and Sandeep.. Do please let me know your thoughts. IMO ,the first choice by Sandeep looks good as it will give our  platform also to expand beyond monthly meets and some thing interesting also to the community.",0,0,0,0,0,0
2544,"We can do the other option also suggested by Aseem, the only thing will be that we have to make an slot every month for Cloudsek in the monthly meets.",0,0,0,0,0,0
2545,"Thoughts ? Also i have one more request. As this is a community, i request other leaders also to respond with your thoughts, ideas and inputs as that would give more perspective, ideas rather than my thoughts which could be 100% wrong and also not good for the community.",0,0,0,0,0,0
2546,“There is a sense of calmness before and after a storm and the difference between two calms is analogous to lightness and darkness.”,1,1,1,1,1,1
2547,The speaker has not turned up yet and we do not have his contact number,0,0,0,0,0,0
2548,No Ninikara. I just checked the sheet shared by Sarah and do not see his number.,0,0,0,1,0,0
2549,Why don't we have a free session for college students only on how to get started in security ?,0,0,0,0,0,0
2550,The session could have multiple talks on different domains in security by different speakers,0,0,0,0,0,0
2551,That could also be used as an opportunity to spread awareness about our jobs portal,0,0,0,0,0,0
2552,We could try sending emails to different colleges for participation but that would increase the quantity of participation not quality,0,0,0,0,0,0
2553,Conference getting some error for registration,0,0,0,0,0,0
2554,what is beegara oota? thanks deepak for sharing,0,0,0,0,0,0
2555,Share some glimpses of the marriage Congratulations Deepak 🙂🙂 You and your famly may have a wonderfull life ahead.,0,0,1,0,0,0
2563,"Once Tiger entered the washroom in a Corporate Office and hid in a dark corner.Many people frequented the washroom, after four days it couldn’t bear hunger anymore, so it caught a man who had come in, and ate him.This man happened to be an Assistant General Manager in the organization, but nobody noticed his disappearance.Since nothing untoward happened, the Tiger became bolder and after two days caught another man and ate him.This man was the General Manager of the organization.Still, nobody worried over his disappearance.Next day, the Tiger caught the Vice President who was a terror in the organization. Again nothing happened.Then  Tiger caught a man who had entered the washroom while balancing a tray of teacups in one hand. Within 15 minutes a huge hue and cry ensued, and everyone in the office started looking for the man. The search team reached the washroom, flushed out the Tiger and saved the unconscious man. He was the tea boy in the office.Lesson:It is not the position, but our usefulness to others that makes us lovable and respectable. If your subordinates are happy in your absence that means you are not a perfect leader.",1,1,1,1,1,1
2564,Where is this place? I can’t find it on google maps.,0,0,0,0,0,0
2565,"Shri Muneshwara Mini Hall266, 2nd, 3rd Cross Rd, Giri Nagar, Banashankari Stage I, Banashankari, Bengaluru, Karnataka 560085WEBSITE_URL",0,0,0,0,0,0
2566,How we planned to reach there?,0,0,0,0,0,0
2567,I think everyone's clubbing together from that side,0,0,0,0,0,0
2568,Is this hall inside temple ?,0,0,0,0,0,0
2569,"Anyone living and travelling from whitefiled side (decathalon, Phoenix market city) ?",0,0,0,0,0,0
2570,"Folks, hope younall have seen the email i have sent to Aseem and Sandeep. Hope every body is in agreement with the way how we are approaching this. I will send an email by today end of day to Aseem, Sandeep and Rahul to close this.",0,0,0,0,0,0
2571,"stopped the vehicle movement due to breakage of pipes on the main road of Mahadevapura, in front of Decathlon.",0,0,0,0,0,0
2572,who created the event for 15 Dec ?,0,0,0,0,0,0
2573,Amit had given a talk on November meet. And I can see that he's giving a talk on December too. Is it possible for one to speak 2 consecutive months ?,0,0,0,0,0,0
2574,"Zomatos reply...Last night, we came across a video of a delivery executive in a Zomato t-shirt, carrying a Zomato delivery bag, eating food out of boxed orders and replacing each one after resealing them, back into the delivery bag. The video suggests that he consumed some of the food meant for delivery to users, on his way to the drop points.We want our users, restaurant partners and all stakeholders to know that â€“1. We take these kinds of reports extremely seriously and upon thorough investigation, weâ€™ve found that the video was shot in Madurai. The person in the video happened to be a delivery partner on our fleet. We have spoken to him at length â€“ and while we understand that this was a human error in judgement, we have taken him off our platform.2. We would like to iterate that given our multiple communication channels with users, who expect the highest standards from Zomato and highlight the smallest of deviations to us as soon as they receive their orders, this is highly unusual and a rare case.3. Unfortunately, this also highlights a real possibility for tampering with the food on the way to delivery from a restaurant. We take this very seriously and will soon introduce tamper-proof tapes, and other precautionary measures to ensure we add an extra layer of safeguard against such behaviour. Additionally, we will educate our delivery fleet of over 1.5 lakh partners to highlight or escalate any such deviations to us, while also encouraging our users â€” the custodians of our platform â€” to highlight the smallest of anomalies to us.4. And finally, our delivery partners are the face of our brand, and the heart of our success in growing to become the largest food delivery platform in the country. Our food delivery business has grown immensely over the last year on the back of our large delivery partner fleet that work very hard to ensure that Zomato translates to a high quality food experience. We thank them and the strong support and trust from our restaurant partners, consumers and investors.Zomato maintains a zero tolerance policy for tampering of food. This particular incident, while unfortunate, only makes our commitment to fleet training, scheduling and process even stronger. We stand behind our extensive fleet who do the right thing across many hours of the day.",1,1,1,1,1,1
2575,Also Amit is giving a talk,0,0,0,0,0,0
2576,"Actually reason behind it no one Is not ready to give the talk actively ,, we waited for long time from people no response,, but these two interested give talk actively again so we accepted",0,0,0,0,0,0
2577,We prioritize new people over ones who have already spoken when there are more speakers.,0,0,0,0,0,0
2578,Proud of you folks on how you are pulling the whole Conference .keep up the good job.,0,0,0,0,0,0
2579,"A lady was very sick in her bed and asked her husband""Honey, how long will you take to marry another lady in case I die?""Then the husband said ""Honestly, my love, I can only bring another lady after your grave is completely dry""After few days, the lady died and the husband kept on visiting her graveyard on daily basis,.This took 15 years and the grave looked wet always.One evening as he visited the graveyard, he met his brother in-law at the grave with an empty bucket and asked ""Hey James what are you doing here?""Then his brother in-law was like""I am here to fulfill my only sister's wish,  she said I should be coming here daily to wet her grave""The man fainted. 😂",1,1,1,1,1,1
